2975.92,2286.25,2238.5444,1659.1424,0.901,0.1204,1.461,0.0185,0.0058,410.4279,0.9779,189.992,1.4044,-4999.75,187.0,66.4556,2.7778,85.1817,63.9846,66.1702,86.955,118.4106,10.0235,638.0018,4.566,2909.0,0.9271,0.9495,4.6195,13.6809,26.3191,709.7245,1.0601,143.7136,619.9836,89.1211,6.578,0.1314,2.4255,1759.3842,-0.0118,0.0,-0.0863,0.0002,-0.0143,0.0003,0.0001,0.0015,-0.0477,-0.1294,0.9424,773.9955,0.9899,6.3066,15.74,3.263,3.32,3.502,0.5204,0.9979,2.3865,39.4169,93.8,0.1067,4.382,505.0,0.063,0.188,2.0,0.759,0.3156,0.2739,8.14,18.54,8.14,56.851,4.7795,0.0036,0.0166,78.3188,12.156,23.7238,88.9672,0.0144,0.0121,0.0019,2.9243,0.0138,1907.2756,172.6673,0.7282,0.231,0.0954,3.6366,0.0731,4.9548,0.0257,0.0102,48.4665,0.0033,0.002,0.0011,0.0066,0.0025,0.1958,4.1633,2.4091,290.762,900.7535,47.6856,3.0398,2.0884,83.8242,219.7861,1.0765,0.8108,1.2209,5.779,7.6521,2.5675,36.5909,59.499,102.8961,15.2723,2.3027,0.0,0.0,74.7875,0.0,0.0787,4.1301,3.4265,6.3792,0.1096,0.0026,0.0332,15.2751,531.2809,2.3875,1.9425,0.4997,0.0038,0.0107,0.0071,66.2997,1,2008-08-20 03:12:00,Wednesday
3001.74,2446.55,2207.9555,1283.4368,1.8467,0.1216,1.3997,0.0008,0.0043,425.2795,0.9782,189.6842,1.3943,-3781.5,-449.3333,76.9333,2.0,85.4772,64.4464,66.0411,86.8486,117.8846,10.2248,640.8036,4.623,2877.0,0.9225,0.9468,4.5689,0.6327,19.3673,712.9474,0.9506,147.4336,623.1273,100.0184,7.5157,0.1464,2.4168,1633.1937,-0.1779,0.0,-0.0952,0.0001,0.12,-0.0004,-0.001,-0.002,-0.1981,0.2547,0.9339,780.6734,0.989,6.353,15.79,4.162,2.638,3.004,0.0,0.9967,2.2737,37.8384,118.0,0.2004,10.735,187.0,0.15,0.34,1.4,0.561,0.3688,0.2182,7.29,10.84,7.29,52.075,3.3074,0.0035,0.0243,130.9519,28.653,19.7442,152.4982,0.0252,0.0114,0.0021,3.3901,0.0276,505.9443,1288.7771,0.7533,0.2598,0.1027,4.579,0.0357,13.0434,0.0319,0.0008,57.8998,0.0022,0.0021,0.0012,0.0068,0.0095,0.1438,5.2921,2.3852,0.0,0.0,87.8034,1.08,3.4124,31.7863,535.6825,0.5806,0.9693,1.0536,5.5223,4.5184,1.9286,25.1243,0.0,61.325,17.6255,4.372,0.0,0.0,59.0164,825.8065,0.1503,4.7162,1.7468,8.7517,0.113,0.0026,0.0288,12.2248,514.4364,1.866,83.919,0.5031,0.0022,0.0097,0.0098,101.2092,0,2008-10-06 06:49:00,Monday
3017.53,2524.09,2201.0667,880.2317,1.4148,0.1211,1.372,-0.0005,0.0052,415.3266,0.9716,189.1111,1.3902,-4643.5,-642.5,67.4778,2.4667,85.7419,64.1013,66.2428,86.6582,119.341,9.4867,637.7709,4.622,2846.0,0.9258,0.9487,4.5448,2.1145,17.8855,710.1183,0.8657,140.4127,621.0364,61.7983,7.5695,0.133,2.3766,1871.1087,-0.0912,0.0001,-0.2138,0.0001,0.0392,-0.0014,-0.0002,-0.0002,0.0938,-0.0176,0.9283,676.0029,0.991,6.3517,15.96,3.267,2.726,3.255,0.0,0.9991,2.3341,38.3052,217.9,0.0792,6.85,507.0,0.082,0.131,1.5,0.474,0.2635,0.2316,5.33,17.16,5.33,82.618,1.8402,0.003,0.0171,164.4603,35.267,17.2911,53.4243,0.024,0.024,0.0025,1.5218,0.0376,1423.4134,1013.9121,0.7293,0.351,0.0745,2.3376,0.0377,19.7076,0.087,0.0011,23.2294,0.0038,0.0024,0.0014,0.0058,0.0074,0.1573,6.0079,4.2939,0.0,0.0,67.1599,2.6013,2.1622,66.9969,342.7237,1.1104,0.7586,1.0874,5.2222,2.5615,4.0248,29.3387,252.0636,102.5424,61.6097,1.2288,0.0,0.0,58.4927,283.6364,0.0867,2.1865,1.5316,5.6896,0.1096,0.0026,0.1527,82.0961,534.1891,2.0627,1.4452,0.4998,0.0026,0.0328,0.0235,71.5333,0,2008-09-01 20:51:00,Monday
2993.19,2577.23,2204.2333,2110.8288,1.6392,0.1245,1.4788,0.0124,0.0147,420.6732,0.9572,193.1796,1.3943,-4109.75,1502.25,71.4333,2.4111,85.0449,64.4113,65.8981,87.1866,118.2436,10.1829,616.6891,4.618,2844.0,0.935,0.9524,4.6915,5.0818,14.9182,693.0745,0.8441,140.0627,602.4273,70.4602,8.096,0.1334,2.4466,1801.8521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653,732.7834,0.9906,5.7288,15.75,3.235,2.783,3.153,0.7096,0.9962,2.2802,37.2972,157.5,0.1301,9.331,242.0,0.082,0.215,0.6,0.182,0.2104,0.2076,5.72,17.12,5.72,72.71,4.3692,0.0022,0.0138,39.5076,31.404,19.1199,113.2711,0.0167,0.0145,0.0063,2.5233,0.022,1162.6425,54.2425,1.1281,0.282,0.0695,2.5208,0.0383,18.8485,0.0622,0.0018,48.3165,0.0,0.0013,0.0016,0.0035,0.0036,0.0667,4.7949,5.6233,428.7159,352.8414,132.9805,2.5806,1.5317,63.1912,8.1877,1.0594,0.7465,1.2365,5.9319,3.5157,3.0485,27.8745,112.5581,120.0407,27.67,2.7143,0.0,0.0,46.6472,0.0,0.1295,7.0979,1.9293,11.0853,0.108,0.0025,0.0457,15.9183,535.0509,1.6984,1.441,0.5005,0.0027,0.0281,0.0227,80.5639,0,2008-09-15 22:13:00,Monday
3008.28,2504.21,2202.2556,1914.0689,1.6013,0.1242,1.4055,-0.0134,-0.0135,400.4087,0.9717,189.1327,1.4166,-4312.25,-409.0,75.0889,2.0111,84.8949,64.4228,66.2366,86.5828,120.3726,10.1735,634.9245,4.571,2865.0,0.9242,0.946,4.5663,5.6155,14.3845,717.3666,1.5244,155.7355,632.4427,238.4775,7.8021,0.1308,2.2663,1804.9217,-0.0132,0.0,-0.1073,0.0002,0.0195,0.0001,0.0023,0.0005,0.0778,0.0012,0.9522,676.803,0.9908,6.3864,15.75,3.235,2.783,3.153,0.7096,0.9962,2.2802,37.2972,65.3,0.116,10.078,613.0,0.079,0.044,1.4,0.286,0.2068,0.1828,9.49,13.13,9.49,53.66,3.0655,0.0039,0.011,100.8655,31.404,17.9486,102.1894,0.0185,0.0111,0.0036,2.8063,0.026,502.565,1034.0255,0.6412,0.2687,0.0849,1.3491,0.0241,11.4295,0.086,0.0009,19.5296,0.0018,0.0019,0.0023,0.0077,0.0076,0.1752,3.8155,5.072,463.985,329.3463,108.5959,2.3041,2.6137,23.1434,546.6993,1.3942,0.394,1.1664,7.5368,5.4652,3.7743,33.1734,168.9979,204.8292,5.1662,3.8852,480.8743,0.0,51.358,0.0,0.0643,2.6923,1.9293,11.0853,0.1088,0.0025,0.1699,82.9503,534.1482,1.6633,2.0444,0.4989,0.0032,0.0128,0.0193,151.193,0,2008-09-14 20:00:00,Sunday
2982.62,2474.88,2114.6667,1549.4874,1.3393,0.1262,1.3333,-0.0054,0.0045,422.8326,0.971,189.3873,1.4211,-3035.75,-406.25,74.0333,2.0778,84.095,64.5378,65.9699,87.1367,117.8192,10.1088,625.7282,4.568,2859.0,0.9319,0.9545,4.5059,4.3136,15.6864,709.7783,1.0219,147.6818,618.57,122.2005,7.2949,0.1374,2.381,1744.3388,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.9573,584.1758,0.9907,6.2185,15.73,6.09,2.34,3.065,-0.5677,0.9952,2.2831,38.7695,263.8,0.1059,7.134,561.0,0.216,0.191,1.1,0.709,0.245,0.3194,19.07,16.51,19.07,21.328,4.1485,0.0033,0.0249,107.5477,14.092,25.5286,350.0152,0.0176,0.0133,0.0043,3.5158,0.0134,2711.631,304.1879,0.3122,0.2914,0.0825,5.1259,0.0258,8.9349,0.1116,0.0005,21.7413,0.0,0.0008,0.0016,0.0051,0.0009,0.0984,5.6366,3.5669,0.0,0.0,136.486,1.4907,1.9355,207.4611,174.7692,1.2314,0.8068,1.2797,7.5771,8.9229,4.4973,20.9067,442.0864,170.9233,20.1701,2.8427,0.0,0.0,29.8507,409.7561,0.0733,3.0808,3.4104,10.6963,0.1099,0.0023,0.0457,15.9183,529.9855,2.2416,1.8982,0.4948,0.0042,0.0241,0.0121,50.0888,0,2008-09-16 09:37:00,Tuesday
3079.77,2354.51,2207.0444,1269.6078,1.7571,0.1221,1.4607,0.0155,0.0093,408.2091,0.9663,188.6791,1.425,-3669.6667,499.25,66.4,3.0556,85.5573,64.1145,66.1976,86.8147,118.8908,9.8111,641.2509,4.645,2854.0,0.9202,0.945,4.4784,0.6991,19.3009,724.0101,1.3103,152.9882,637.4018,90.6173,7.2406,0.1333,2.3793,1777.7633,-0.1835,0.0,-0.216,0.0005,0.0811,-0.0005,0.0018,-0.0012,0.0566,-0.0137,0.9305,785.5426,0.9916,6.3654,15.76,2.932,2.813,3.358,0.0,0.9956,2.3766,39.8168,95.7,0.0898,5.627,323.0,0.128,0.31,0.6,0.246,0.3306,0.3475,10.46,14.68,10.46,102.938,4.07,0.003,0.0357,138.4521,7.022,19.946,149.7834,0.0198,0.0107,0.0042,2.3651,0.0287,344.4334,291.8097,0.6245,0.3077,0.068,3.4244,0.0335,6.7756,0.0791,0.0007,60.1274,0.002,0.0026,0.0015,0.0185,0.0008,0.182,6.1924,3.439,471.4976,370.301,81.7554,3.4551,2.9106,17.4675,130.5959,1.2202,1.0514,1.0854,4.4631,7.41,4.9135,14.7554,0.0,246.5011,18.6817,3.2425,0.0,0.0,84.9279,742.8571,0.0463,6.3493,3.4853,6.4684,0.1096,0.0026,0.2547,54.5601,335.5982,2.6271,37.4436,0.5001,0.0034,0.0282,0.0194,68.7444,0,2008-08-24 04:00:00,Sunday
2938.51,2515.15,2207.1,1298.4309,1.0251,0.1203,1.2532,0.0089,-0.0058,410.5451,0.9782,184.7447,1.4123,-7856.75,-3487.25,74.4,1.9444,84.0447,64.1636,65.9873,86.2164,121.0712,10.1613,637.0982,4.592,2876.0,0.9205,0.9529,4.5377,2.6991,17.3009,720.8212,0.983,150.72,633.7455,116.0533,7.5171,0.133,2.4458,1793.8624,-0.0407,0.0001,-0.4267,-0.0005,-0.0079,-0.0004,-0.0058,0.0013,-0.0514,0.0098,0.9535,767.7837,0.9895,6.2884,15.51,4.133,2.51,3.204,-1.277,0.9976,2.3025,43.1645,151.7,0.1504,3.445,223.0,0.036,0.182,1.4,0.346,0.3002,0.1271,9.63,10.63,9.63,85.34,4.2329,0.0024,0.0298,99.5945,7.677,22.6825,224.7775,0.0246,0.0185,0.0019,1.8918,0.0131,7473.5872,3185.7651,1.1446,0.3681,0.138,4.8205,0.0407,3.9584,0.0336,0.0008,37.5958,0.0037,0.0021,0.0023,0.0046,0.0012,0.1137,5.31,2.9925,945.6079,0.0,41.7125,1.5913,1.9788,199.7773,208.8752,0.9293,0.9653,0.9594,6.7691,6.5346,2.3944,7.9534,356.7868,204.4938,8.4142,1.6457,507.234,0.0,53.0303,0.0,0.0848,7.0026,3.7393,9.2152,0.1152,0.0018,0.0822,42.3007,536.0709,2.1472,1.5614,0.4954,0.0045,0.0148,0.0197,133.4114,0,2008-10-13 14:29:00,Monday
2912.76,2480.54,2233.7666,1772.4931,0.9501,0.1215,1.4029,0.0174,-0.0023,418.6612,0.9792,188.4922,1.3943,-4373.25,1260.25,68.1778,2.6444,86.3857,63.7749,66.2673,87.0205,118.0906,10.0312,614.1609,4.575,2822.0,0.9378,0.9452,4.6615,5.9945,14.0055,694.6373,1.0881,145.9936,606.8491,56.5452,6.5132,0.135,2.3035,1887.7862,0.0785,0.0002,-0.1501,0.0002,-0.1387,-0.0007,0.0002,-0.002,0.1042,-0.0329,0.9447,782.4293,0.9905,6.1628,15.82,2.942,2.803,3.531,1.608,0.9981,2.3704,34.7521,112.4,0.2258,4.135,731.0,0.15,0.224,1.0,0.097,0.4191,0.3994,9.37,11.93,9.37,19.904,3.0689,0.0047,0.0201,240.9647,11.61,28.4663,144.9005,0.019,0.013,0.0014,1.3767,0.0253,1943.9466,81.7246,0.6476,0.3387,0.1155,3.4878,0.062,6.9166,0.1019,0.0004,45.8021,0.0041,0.0016,0.0013,0.0059,0.0009,0.1092,16.4608,4.2783,374.1007,0.0,42.4831,1.4635,2.8106,107.9746,12.3785,1.9395,0.8193,1.0758,5.6201,8.4636,4.3733,39.0141,156.3088,143.2016,11.7249,3.2003,0.0,0.0,0.0,528.8136,0.1344,6.1121,4.1259,10.6569,0.1096,0.0026,0.0696,31.5183,535.9227,1.911,1.614,0.504,0.0043,0.0095,0.0162,170.5841,0,2008-08-16 13:51:00,Saturday
2994.22,2541.27,2222.0111,1229.4964,0.7647,0.1183,1.4243,0.0059,-0.0034,406.0472,0.9695,191.1094,1.4309,-1951.75,-7471.75,69.4222,2.2,86.4883,94.2641,66.2357,86.33,118.464,9.7741,621.7382,4.534,2847.0,0.9311,0.9552,4.6263,0.1873,19.8127,698.1145,0.8603,149.4555,616.0691,119.8033,7.7086,0.1282,2.417,1823.4487,-0.2011,0.0001,0.0469,-0.0009,0.0506,-0.0004,-0.0055,0.0074,-0.0728,-0.3143,0.9572,770.2,0.9911,6.3828,15.8,2.418,3.156,3.539,-2.033,0.994,2.3923,38.4552,67.7,0.1036,7.335,326.0,0.115,0.103,1.2,0.625,0.2238,0.1565,7.73,14.95,7.73,67.728,3.636,0.0035,0.0591,117.8687,12.34,25.0951,107.2418,0.0409,0.0471,0.0037,1.1426,0.0062,3371.146,7224.3129,0.7886,0.2051,0.1402,2.7414,0.0296,8.6791,0.0686,0.0004,26.4673,0.0137,0.0014,0.0012,0.0065,0.0068,0.0996,6.2198,4.2249,0.0,0.0,79.834,1.0415,2.4718,371.7177,189.9555,2.3603,0.3336,1.2253,7.849,7.1209,3.5866,18.1433,0.0,231.3097,10.735,2.1517,0.0,763.0563,27.8134,850.0,0.0926,2.2002,3.9377,9.3415,0.1169,0.0027,0.1171,50.4835,533.9718,1.9524,1.0188,0.4977,0.0045,0.0455,0.0072,15.7327,0,2008-09-25 01:05:00,Thursday
2913.4,2496.01,2227.2444,1129.8739,1.2803,0.1188,1.6316,-0.0195,-0.0008,405.3073,0.9744,189.008,1.3903,-3680.75,-194.75,75.5556,2.5333,83.4448,64.7149,66.145,87.2353,118.052,9.9405,621.1036,4.612,2846.0,0.9337,0.9439,4.678,-3.74,23.74,694.0622,0.9812,147.7973,608.1209,146.6301,7.6002,0.1374,2.3762,1774.8359,0.033,0.0,0.249,-0.0002,-0.04,0.0005,0.0073,0.0065,0.0575,0.0243,0.9595,762.0218,0.9639,6.1959,15.75,6.355,2.389,2.939,-3.496,0.9961,2.2564,43.9219,85.5,0.1284,8.242,306.0,0.125,0.186,1.3,0.45,0.2945,0.2199,5.54,23.23,5.54,121.632,3.6111,0.0031,0.0101,93.542,14.15,22.6751,83.5931,0.0236,0.0101,0.0027,2.4556,0.0274,1360.301,1026.0082,0.7452,0.2421,0.0904,1.7757,0.0803,7.4481,0.0892,0.0011,26.1395,0.0031,0.001,0.0016,0.0054,0.0055,0.0769,4.4417,3.8732,377.7992,0.0,80.668,2.0912,1.6735,80.4184,0.0,1.3151,0.8224,1.2213,6.9365,8.8728,3.6843,55.391,148.1283,178.9305,7.4876,3.3368,138.0017,265.1341,34.7826,986.0465,0.615,8.2568,3.2931,6.6013,0.1152,0.0022,0.0457,15.9183,504.9173,2.2656,86.9192,0.4996,0.0028,0.0205,0.0127,62.0056,0,2008-09-20 04:28:00,Saturday
2989.85,2501.88,2197.2333,1435.146,0.974,0.1226,1.533,-0.0059,0.0228,399.1127,0.9686,186.9571,1.386,-4252.25,1553.0,67.3667,2.5667,85.1712,64.1314,66.2364,86.8378,118.4904,10.0379,643.1482,4.683,2843.0,0.9238,0.9438,4.6598,20.2627,19.7373,713.7445,1.1671,150.0045,626.8682,68.4725,7.4222,0.1274,2.4018,1854.6093,0.0095,0.0,-0.0894,0.0003,0.0158,0.0003,-0.0004,-0.0024,0.0414,0.0461,0.9493,764.7068,0.9909,6.237,15.79,4.184,2.512,3.245,0.2365,0.9967,2.3099,35.8316,95.3,0.0849,4.357,499.0,0.102,0.074,0.8,0.155,0.2766,0.3665,6.39,19.04,6.39,119.887,3.3895,0.0025,0.0119,115.5266,14.077,17.7074,110.2312,0.0218,0.017,0.0036,0.5459,0.016,1060.0646,78.8966,0.7874,0.3216,0.0734,2.3679,0.042,16.4621,0.0804,0.0012,26.4465,0.0024,0.0013,0.0011,0.0072,0.0065,0.167,4.9388,2.2023,0.0,268.4947,64.6779,4.3096,2.7996,57.9693,12.4276,0.9131,0.8872,1.1566,5.1998,3.965,4.3468,19.0634,31.5357,116.953,29.3085,1.4784,0.0,590.5759,41.9162,0.0,0.0637,4.8218,2.7919,14.8581,0.1096,0.0026,0.0834,50.2702,530.6855,2.2688,2.1067,0.4976,0.0038,0.0145,0.0213,146.5131,0,2008-08-22 10:01:00,Friday
2965.5,2500.25,2206.1444,1876.9899,2.0607,0.1246,1.5332,0.0097,0.0014,426.353,0.9796,185.8195,1.3932,-3623.3333,-1796.5,74.7778,2.3667,84.3441,64.7846,66.0907,87.7644,119.6042,10.0327,628.3891,4.59,2852.0,0.9316,0.952,4.6823,-2.5191,22.5191,705.8254,0.8282,141.4955,615.0427,114.4808,7.4122,0.1334,2.3813,1819.2784,-0.0591,0.0,-0.078,0.0001,-0.0052,-0.0002,-0.0001,-0.0007,-0.0459,-0.1019,0.9353,701.7334,0.9644,6.3525,15.83,3.265,2.856,3.074,-2.93,0.9994,2.2569,38.7063,141.2,0.164,4.47,412.0,0.074,0.213,1.7,0.54,0.3672,0.1593,10.05,23.26,10.05,65.3,2.8598,0.0018,0.0149,110.8393,18.292,18.3632,66.6023,0.0167,0.01,0.0016,2.9883,0.0277,541.8084,857.9512,0.687,0.2857,0.1043,4.2282,0.0626,6.521,0.1033,0.0005,51.0207,0.0028,0.0014,0.0025,0.0053,0.0021,0.1064,4.8256,2.087,565.4907,0.0,49.4564,3.2853,1.6801,26.6881,108.4887,1.8773,1.1331,1.1371,4.6278,4.9937,4.3472,39.8404,398.9529,174.2795,28.2879,2.3206,0.0,0.0,36.404,0.0,2.5858,7.3609,2.3502,9.64,0.1111,0.0024,0.0661,38.756,533.3073,2.349,1.9107,0.5015,0.0031,0.0167,0.0132,79.1086,0,2008-09-22 12:45:00,Monday
3068.72,2472.41,2195.1,1526.444,0.8279,0.1203,1.2462,0.0125,-0.0213,419.2563,0.9687,195.0773,1.3869,-4945.5,4414.5,70.4444,1.7111,84.6927,64.1619,66.3435,86.4023,118.1776,9.8305,634.35,4.573,2879.0,0.9303,0.9522,4.6029,-0.6236,20.6236,718.1161,0.9498,151.85,633.0791,104.0345,6.8793,0.1423,2.3669,1781.1794,0.2044,0.0,-0.3401,-0.0004,-0.0875,-0.0004,-0.0028,0.0002,0.0888,-0.0988,0.9504,754.5725,0.9662,6.3721,15.56,4.538,2.485,3.166,-1.088,0.996,2.2919,41.5549,93.7,0.0965,3.313,146.0,0.225,0.34,1.3,0.699,0.368,0.148,6.4,6.42,6.4,61.546,5.7339,0.0011,0.021,83.0044,20.286,22.3104,105.8979,0.0284,0.0153,0.005,2.886,0.0244,1898.9628,5675.7991,0.5918,0.2162,0.16,2.1623,0.0288,10.8985,0.0786,0.0008,18.2245,0.0034,0.0024,0.0014,0.004,0.0047,0.1177,4.6221,4.1575,665.6642,220.7868,33.5296,1.8826,2.1419,87.6352,275.0255,0.5859,0.9591,1.208,5.9423,6.2154,2.9944,30.3408,0.0,162.4726,26.2702,1.6194,750.0,0.0,54.4651,0.0,0.6407,9.3634,4.1625,6.9816,0.112,0.0023,0.0272,12.2444,537.9264,2.1814,1.0187,0.5005,0.0049,0.0057,0.0328,579.1817,0,2008-10-13 11:27:00,Monday
3081.75,2442.26,2196.6889,1593.122,1.5925,0.1226,1.4609,0.0048,-0.0034,411.9715,0.9736,187.9935,1.402,-4935.0,1559.25,69.9333,2.3667,84.3575,64.2467,66.3319,87.0242,117.9108,10.0871,623.3073,4.594,2828.0,0.9354,0.9511,4.6871,22.6936,17.3064,693.7147,1.1643,152.3545,613.6609,71.5165,6.5606,0.1375,2.3659,1770.9701,0.046,0.0,-0.1859,0.0004,-0.03,0.0005,-0.001,0.0009,-0.0176,-0.0353,0.9395,752.4133,0.9907,6.331,15.74,3.263,3.32,3.502,0.5204,0.9979,2.3865,39.4169,131.7,0.0918,7.867,638.0,0.122,0.146,0.9,0.16,0.294,0.2654,3.72,13.93,3.72,94.715,5.5491,0.0027,0.0103,190.382,12.156,19.8332,68.4365,0.0229,0.0157,0.0034,2.2202,0.0128,740.4782,53.556,1.0909,0.3131,0.1365,2.4761,0.0283,12.4423,0.0969,0.0003,27.4324,0.0019,0.0016,0.001,0.0153,0.0015,0.1554,4.9212,2.3649,0.0,0.0,69.5389,2.1397,2.7996,29.9493,7.7601,0.62,0.8142,1.2356,4.8217,3.2913,4.6238,16.7504,16.3923,127.7709,22.8856,3.0855,0.0,0.0,65.1584,652.6316,0.0682,4.2776,3.4265,6.3792,0.1096,0.0026,0.0853,40.3321,480.5291,2.4944,57.6677,0.5003,0.0029,0.0238,0.0174,73.1502,0,2008-08-20 02:13:00,Wednesday
2962.27,2495.35,2171.9,1811.8799,1.3811,0.1276,1.5385,0.0329,-0.001,399.6304,0.9734,189.0711,1.4119,-3748.25,1033.75,67.1778,2.4556,85.2487,64.3085,65.1902,87.3997,117.7568,9.9359,643.5909,4.607,2875.0,0.934,0.9541,4.6613,6.9918,33.0082,713.3935,0.9093,136.9155,619.4364,131.3675,6.9348,0.1417,2.2481,1781.2788,0.0266,0.0001,-0.1116,0.0,0.0466,-0.0008,0.0016,-0.0011,0.053,0.0503,0.9281,806.0594,0.9909,6.1354,15.7,3.865,2.931,3.18,-0.1419,0.9988,2.3756,41.4186,174.5,0.0505,8.088,712.0,0.073,0.098,0.9,0.091,0.3486,0.1908,9.03,16.06,9.03,92.528,4.3771,0.0117,0.0105,124.8815,14.521,13.1989,64.1327,0.0203,0.0171,0.0039,3.0563,0.0169,81.9202,104.0717,0.661,0.3217,0.1385,3.5349,0.0481,21.1963,0.0224,0.0122,41.6824,0.0029,0.001,0.0017,0.0155,0.0016,0.1404,4.2156,4.9359,243.7488,0.0,69.0617,2.3719,4.0202,4.0552,23.8936,2.0281,0.8887,1.4063,3.9116,5.7871,2.8999,35.9496,129.151,66.4885,14.1933,2.3668,638.7833,895.6522,58.1498,634.9206,0.0981,5.0099,2.5586,8.439,0.1096,0.0026,0.0557,27.1584,533.2491,2.002,1.684,0.504,0.0039,0.022,0.0547,248.3173,0,2008-08-05 15:45:00,Tuesday
2959.86,2437.76,2192.7889,1268.5852,1.9935,0.1268,1.4599,-0.0075,-0.0109,422.0214,0.9712,186.483,1.424,-3554.0,-478.25,72.2667,2.4222,83.3726,64.4292,66.1116,86.446,120.3942,10.0963,630.6736,4.605,2803.0,0.9332,0.9525,4.5655,-2.2382,22.2382,700.0298,0.9971,155.2618,621.7491,110.4156,7.9156,0.1319,2.4392,1845.2409,-0.0743,0.0,0.0784,-0.0001,0.0607,-0.001,-0.0003,-0.0021,0.0076,0.0956,0.9529,774.396,0.9897,6.4947,15.74,4.775,2.671,3.259,-0.0946,0.9965,2.2453,39.983,170.0,0.1846,8.463,144.0,0.166,0.197,1.1,0.769,0.263,0.2314,10.49,19.01,10.49,95.694,3.0604,0.0027,0.0095,63.4666,14.5,20.4838,187.2974,0.0096,0.0126,0.0041,2.7511,0.0123,1189.4405,1729.8852,1.1715,0.2147,0.1494,4.3656,0.0321,19.9286,0.1051,0.0006,45.9278,0.0025,0.0016,0.0019,0.0052,0.0088,0.1493,10.5226,5.8358,506.2448,403.6697,65.0082,1.9717,1.8564,71.6095,804.1819,1.1929,0.7742,0.9012,5.0974,3.2784,4.2372,33.2311,468.684,189.52,17.592,3.2085,0.0,742.8571,43.2184,621.0526,0.0896,6.7695,4.0807,6.401,0.1162,0.0024,0.112,54.6099,528.7918,2.0831,1.2878,0.5,0.0034,0.0168,0.0349,207.2955,0,2008-10-15 13:14:00,Wednesday
3108.24,2662.7,2183.3444,1111.4499,1.5548,0.1236,1.5094,0.0039,0.0059,398.4009,0.9817,188.8239,1.405,-8690.25,-1158.0,69.1,2.5222,85.7419,64.1013,66.2428,86.6582,119.341,10.03485,631.3709,4.587,2856.0,0.927,0.9495,4.5556,0.9472499999999999,20.021349999999998,708.0318,0.918,148.7727,620.1236,100.2243,7.9336,0.1388,2.4005,1825.5244,0.0897,0.0,-0.0285,0.0,-0.0455,0.0013,0.0029,-0.0015,0.0283,-0.0276,0.9441,761.3352,0.9904,6.3479,15.84,4.809,2.708,3.025,-0.1419,0.9964,2.3044,36.287,180.3,0.1578,4.661,384.0,0.048,0.117,1.0,0.652,0.2635,0.2316,6.78,17.235,6.76,101.344,4.2572,0.0027,0.0125,113.6241,31.204,22.5256,74.2734,0.0157,0.0163,0.0015,2.7874,0.0074,7131.9304,2062.8807,0.8471,0.351,0.0745,2.8989000000000003,0.03985,12.5045,0.0848,0.0044,55.9016,0.0011,0.0014,0.0022,0.0082,0.0016,0.1568,5.7517,3.3968,0.0,940.2763,81.5898,3.8765,2.8825,174.6325,375.5613,1.1104,0.7586,1.0874,5.27145,5.2271,3.7245,26.16785,150.3401,138.25515000000001,17.9731,4.4723,431.0345,567.5214,53.1208,470.5882,0.1014,6.1678,1.6684,14.158,0.1096,0.0026,0.0413,20.7785,533.5409,2.0568,1.7075,0.4997,0.0034,0.0048,0.0226,474.0812,0,2008-08-29 05:54:00,Friday
2983.83,2413.65,2235.0556,1302.6607,1.6347,0.123,1.5828,0.0091,-0.0045,411.4665,0.9807,187.1781,1.425,-6499.0,1430.0,67.3,2.8778,103.1082,74.8511,67.199,87.0024,127.3944,10.1063,630.45,4.584,2858.0,0.9265,0.9493,4.5501,-1.0927,21.0927,705.4758,0.987,149.3582,619.9809,60.3025,6.9292,0.1322,2.4389,1772.8633,0.0658,0.0001,-0.0806,0.0001,-0.1411,-0.0009,0.0009,-0.0001,-0.1377,-0.0635,0.9412,774.5916,0.9917,6.3531,15.92,4.567,2.803,3.019,0.2365,0.9959,2.2728,39.0136,174.4,0.2271,5.091,641.0,0.119,0.271,0.8,0.179,0.16,0.3025,4.13,12.18,4.13,109.262,5.5516,0.0059,0.0256,94.5694,30.558,17.5117,102.5782,0.0168,0.0126,0.0016,1.5368,0.0249,3649.1942,89.0431,0.9605,0.3219,0.089,3.6408,0.0277,8.3657,0.105,0.0006,50.0358,0.0032,0.0017,0.0016,0.0066,0.0065,0.1332,6.2522,2.601,568.1319,975.0693,45.2826,3.4844,2.1522,124.9577,14.7552,0.8684,0.5866,1.1689,5.1838,7.0352,5.1545,25.5607,377.9534,102.8283,52.2977,1.9282,0.0,0.0,48.5126,514.2857,0.0494,5.7634,1.4182,13.3877,0.1096,0.0026,0.2042,72.9703,535.1664,2.0973,1.3435,0.5008,0.004,0.0335,0.0122,36.297,0,2008-08-30 02:08:00,Saturday
